rank,lemma,pos,count
2093,barroco,ADJ,2
2094,miró,PROPN,2
2095,literatura,PROPN,2
2096,góngora,PROPN,2
2097,quijote,PROPN,2
2098,cervantes,PROPN,2
2099,vernáculo,ADJ,2
2100,traer,VERB,2
2101,magno,ADJ,2
2102,fernández,PROPN,2
2103,benito,PROPN,2
2104,novela,NOUN,2
2105,pérez,PROPN,2
2106,agrupado,ADJ,2
2107,académico,NOUN,2
2108,novelista,NOUN,2
2109,ayala,PROPN,2
2110,muñoz,PROPN,2
2111,federico,PROPN,2
2112,lorca,PROPN,2
2113,experimentación,NOUN,2
2114,estrecho,ADJ,2
2115,rosa,PROPN,2
2116,impacto,NOUN,2
2117,visión,NOUN,2
2118,carme,PROPN,2
2119,matemática,NOUN,2
2120,comprensión,NOUN,2
2121,comunicación,PROPN,2
2122,habilidad,NOUN,2
2123,construir,VERB,2
2124,románico,ADJ,2
2125,monasterio,PROPN,2
2126,escorial,PROPN,2
2127,herrera,PROPN,2
2128,prolífico,ADJ,2
2129,artes,PROPN,2
2130,ciencias,PROPN,2
2131,urbanismo,PROPN,2
2132,ensanch,NOUN,2
2133,identidad,NOUN,2
2134,regeneración,NOUN,2
2135,regionalismo,PROPN,2
2136,fiestas,PROPN,2
2137,año,PROPN,2
2138,trabajadores,PROPN,2
2139,conmemoración,PROPN,2
2140,natividad,PROPN,2
2141,domingo,NOUN,2
2142,semana,PROPN,2
2143,predominante,ADV,2
2144,monumental,PROPN,2
2145,gallego,PROPN,2
2146,euskera,PROPN,2
2147,asturleonés,ADJ,2
2148,aragonés,PROPN,2
2149,estudiado,ADJ,2
2150,prever,VERB,2
2151,promoción,NOUN,2
2152,dirigir él,VERB,2
2153,conceder él,VERB,2
2154,fala,PROPN,2
2155,confesión,NOUN,2
2156,agnóstico,ADJ,2
2157,ateo,NOUN,2
2158,practicante,ADJ,2
2159,oficio,NOUN,2
2160,acudir,VERB,2
2161,protestantismo,NOUN,2
2162,budismo,NOUN,2
2163,notorio,NOUN,2
2164,libertad,PROPN,2
2165,fútbol,PROPN,2
2166,seguidor,NOUN,2
2167,baloncesto,NOUN,2
2168,ciclismo,NOUN,2
2169,tenis,NOUN,2
2170,sala,NOUN,2
2171,balonmano,NOUN,2
2172,atletismo,NOUN,2
2173,televisión,PROPN,2
2174,radio,NOUN,2
2175,cadena,NOUN,2
2176,mundo,PROPN,2
2177,veintisiete,ADJ,1
2178,llivia,PROPN,1
2179,exclave,NOUN,1
2180,rodeado,ADJ,1
2181,concretamente,ADV,1
2182,marítima,NOUN,1
2183,faisanes,PROPN,1
2184,desembocadura,NOUN,1
2185,bidasoa,PROPN,1
2186,facería,NOUN,1
2187,perjuicio,NOUN,1
2188,concreta,NOUN,1
2189,zona,ADJ,1
2190,hispanohablant,NOUN,1
2191,legado,NOUN,1
2192,culturalmente,ADV,1
2193,vasta,ADJ,1
2194,grecorromán,ADJ,1
2195,colección,NOUN,1
2196,sitio,NOUN,1
2197,décimo,ADJ,1
2198,decimocuarto,ADJ,1
2199,proveniente,ADJ,1
2200,humano,ADJ,1
2201,programa,PROPN,1
2202,múltiple,ADJ,1
2203,schengen,PROPN,1
2204,constatado,ADJ,1
2205,homínido,NOUN,1
2206,género,NOUN,1
2207,remontar,VERB,1
2208,presente,NOUN,1
2209,atestiguo,ADJ,1
2210,mandíbula,NOUN,1
2211,clasificar,VERB,1
2212,conllevar,VERB,1
2213,medievo,PROPN,1
2214,centuria,NOUN,1
2215,coronas,PROPN,1
2216,culminación,NOUN,1
2217,cimentación,NOUN,1
2218,monarca,NOUN,1
2219,globo,PROPN,1
2220,acrecentar él,VERB,1
2221,desastre,NOUN,1
2222,invasor,NOUN,1
2223,efímero,ADJ,1
2224,reemplazado,ADJ,1
2225,tercio,NOUN,1
2226,estallido,NOUN,1
2227,finalizado,ADJ,1
2228,clímax,NOUN,1
2229,redacción,NOUN,1
2230,acrecentado,ADJ,1
2231,vigente,ADJ,1
2232,toponimia,PROPN,1
2233,origen,PROPN,1
2234,sancti,PROPN,1
2235,petri,PROPN,1
2236,templo,PROPN,1
2237,hércules,PROPN,1
2238,melkart,PROPN,1
2239,alternativo,ADJ,1
2240,preferido,ADJ,1
2241,formulación,NOUN,1
2242,controvertido,ADJ,1
2243,documentado,ADJ,1
2244,inscripción,NOUN,1
2245,ugarítica,ADJ,1
2246,cartaginés,NOUN,1
2247,prefijo,NOUN,1
2248,isla,PROPN,1
2249,lexema,NOUN,1
2250,spn,ADJ,1
2251,leer,VERB,1
2252,saphan,PROPN,1
2253,realidad,NOUN,1
2254,damán,NOUN,1
2255,creciente,PROPN,1
2256,fértil,PROPN,1
2257,recogido,ADJ,1
2258,cicerón,PROPN,1
2259,plinio,PROPN,1
2260,viejo,PROPN,1
2261,catón,PROPN,1
2262,catulo,PROPN,1
2263,cuniculós,ADJ,1
2264,acuñada,ADJ,1
2265,personificación,NOUN,1
2266,dama,NOUN,1
2267,sentado,ADJ,1
2268,pie,NOUN,1
2269,historiador,NOUN,1
2270,hebraísta,NOUN,1
2271,cándido,PROPN,1
2272,trigueros,PROPN,1
2273,buenas,PROPN,1
2274,letras,PROPN,1
2275,alfabeto,ADJ,1
2276,vocal,NOUN,1
2277,spn,NOUN,1
2278,sphaber,VERB,1
2279,arameo,NOUN,1
2280,bordear,VERB,1
2281,viéndolo,ADJ,1
2282,cunchillos,PROPN,1
2283,elemental,ADJ,1
2284,spar,VERB,1
2285,spy,PROPN,1
2286,batir,VERB,1
2287,metal,NOUN,1
2288,discusión,NOUN,1
2289,basada,NOUN,1
2290,similitud,ADJ,1
2291,aparent,NOUN,1
2292,significado,ADJ,1
2293,deformación,NOUN,1
2294,luego,ADV,1
2295,moguel,PROPN,1
2296,euskera,ADJ,1
2297,izpania,PROPN,1
2298,partir,VERB,1
2299,iz,PROPN,1
2300,pania,NOUN,1
2301,bania,NOUN,1
2302,paisano,NOUN,1
2303,mío,ADJ,1
2304,vascuence,NOUN,1
2305,ezpaño,ADJ,1
2306,labio,NOUN,1
2307,aludir,VERB,1
2308,derivación,NOUN,1
2309,hispalo,PROPN,1
2310,hispan,PROPN,1
2311,hispano,PROPN,1
2312,usado,ADJ,1
2313,emplear él,VERB,1
2314,connotación,NOUN,1
2315,laus,PROPN,1
2316,describir,VERB,1
2317,eres,PROPN,1
2318,sagrado,ADJ,1
2319,madre,NOUN,1
2320,feliz,ADJ,1
2321,hermoso,ADJ,1
2322,extiendar,VERB,1
2323,prestado,ADJ,1
2324,luz,NOUN,1
2325,sólo,ADV,1
2326,ocaso,NOUN,1
2327,también,NOUN,1
2328,honor,NOUN,1
2329,ornamento,NOUN,1
2330,ilustre,ADJ,1
2331,porción,NOUN,1
2332,grandemente,ADJ,1
2333,espléndidamente,ADV,1
2334,florecer,VERB,1
2335,fecundidad,NOUN,1
2336,enriquecer,VERB,1
2337,contigo,VERB,1
2338,indulgente,ADV,1
2339,creado,ADJ,1
2340,frutos,PROPN,1
2341,uva,NOUN,1
2342,copiós,ADJ,1
2343,alegre,ADJ,1
2344,grato,ADJ,1
2345,abrasa,ADJ,1
2346,ardor,NOUN,1
2347,tropical,ADJ,1
2348,sol,NOUN,1
2349,entumezar,VERB,1
2350,rigor,NOUN,1
2351,glaciar,NOUN,1
2352,ceñido,ADJ,1
2353,templado,ADJ,1
2354,cielo,NOUN,1
2355,nutrir,VERB,1
2356,feliz,NOUN,1
2357,blando,ADJ,1
2358,céfiro,NOUN,1
2359,áurea,NOUN,1
2360,gente,NOUN,1
2361,desear,VERB,1
2362,vencedor,NOUN,1
2363,floreciente,ADJ,1
2364,innumerable,ADJ,1
2365,empeño,NOUN,1
2366,amar,VERB,1
2367,seguro,ADJ,1
2368,ínfula,NOUN,1
2369,regia,ADJ,1
2370,copiosísir,VERB,1
2371,felicidad,NOUN,1
2372,regibus,PROPN,1
2373,vandalorum,PROPN,1
2374,suevorum,PROPN,1
2375,trad,INTJ,1
2376,deriva,NOUN,1
2377,fonéticamente,ADV,1
2378,hĭspanĭa,PROPN,1
2379,palatalización,NOUN,1
2380,yod,PROPN,1
2381,abertura,NOUN,1
2382,ĭ,NOUN,1
2383,traducción,NOUN,1
2384,acorde,VERB,1
2385,topónimo,NOUN,1
2386,vista,NOUN,1
2387,semántico,ADJ,1
2388,iii,NOUN,1
2389,tingitana,PROPN,1
2390,diocesis,PROPN,1
2391,hispaniarum,PROPN,1
2392,fines,NOUN,1
2393,titular,VERB,1
2394,narbonensis,PROPN,1
2395,narrar,VERB,1
2396,búsqueda,NOUN,1
2397,vii,DET,1
2398,madre,PROPN,1
2399,totius,PROPN,1
2400,prólogo,NOUN,1
2401,laude,NOUN,1
2402,acerca,PROPN,1
2403,alabanza,NOUN,1
2404,mauregato,PROPN,1
2405,componer,VERB,1
2406,himno,NOUN,1
2407,dei,PROPN,1
2408,verbum,PROPN,1
2409,apóstol,NOUN,1
2410,dorado,ADJ,1
2411,refulgente,ADV,1
2412,verir,VERB,1
2413,digne,NOUN,1
2414,sanctior,ADJ,1
2415,apostole,PROPN,1
2416,caput,ADJ,1
2417,refulgens,NOUN,1
2418,aureum,PROPN,1
2419,tutorque,PROPN,1
2420,nobis,PROPN,1
2421,patronu,NOUN,1
2422,manuscrito,PROPN,1
2423,invasión,NOUN,1
2424,اسبانيا,NOUN,1
2425,isbāniyā,PROPN,1
2426,texto,NOUN,1
2427,padre,PROPN,1
2428,mariana,PROPN,1
2429,musa,PROPN,1
2430,tudela,PROPN,1
2431,autotitulación,NOUN,1
2432,dominado,ADJ,1
2433,yo,PRON,1
2434,generalizar,VERB,1
2435,identificación,NOUN,1
2436,avanzar,VERB,1
2437,reflejar,VERB,1
2438,nada,PRON,1
2439,novedoso,ADJ,1
2440,sarraceno,ADJ,1
2441,cómo,PRON,1
2442,sufijo,NOUN,1
2443,provenzal,ADJ,1
2444,peregrinación,NOUN,1
2445,recorrer,VERB,1
2446,divulgar,VERB,1
2447,adaptación,NOUN,1
2448,hispani,VERB,1
2449,espagnol,NOUN,1
2450,espanyol,PROPN,1
2451,espannol,ADV,1
2452,espanhol,NOUN,1
2453,gn,PROPN,1
2454,nh,ADV,1
2455,ny,NOUN,1
2456,nn,PROPN,1
2457,abreviatura,NOUN,1
2458,ñ,CCONJ,1
2459,fonema,NOUN,1
2460,divulgación,NOUN,1
2461,élite,NOUN,1
2462,veinticuatro,ADJ,1
2463,cartulario,NOUN,1
2464,manuscrito,NOUN,1
2465,redactado,ADJ,1
2466,vocablo,NOUN,1
2467,definición,NOUN,1
2468,variable,ADJ,1
2469,según,SCONJ,1
2470,anexionar,VERB,1
2471,diccionario,PROPN,1
2472,vigesimotercero,ADJ,1
2473,occitana,NOUN,1
2474,espaignol,PROPN,1
2475,hispaniŏlus,PROPN,1
2476,protohistoria,NOUN,1
2477,protohistoria,PROPN,1
2478,bisont,NOUN,1
2479,pintado,ADJ,1
2480,paleolítico,PROPN,1
2481,alogir,VERB,1
2482,prehistoria,NOUN,1
2483,sierra,NOUN,1
2484,atapuerca,PROPN,1
2485,antecessor,NOUN,1
2486,hueso,NOUN,1
2487,heidelbergensis,PROPN,1
2488,paleolítico,ADJ,1
2489,particular,ADJ,1
2490,extremo,PROPN,1
2491,vinculado,ADJ,1
2492,neolítico,PROPN,1
2493,metales,PROPN,1
2494,cerámico,ADJ,1
2495,megalitismo,NOUN,1
2496,milenio,PROPN,1
2497,posibilidad,NOUN,1
2498,millares,PROPN,1
2499,argárico,ADJ,1
2500,ibero,ADJ,1
2501,urna,NOUN,1
2502,celtización,NOUN,1
2503,dama,PROPN,1
2504,elche,PROPN,1
2505,íbero,ADJ,1
2506,datación,NOUN,1
2507,gades,PROPN,1
2508,veleyo,PROPN,1
2509,patérculo,PROPN,1
2510,ochenta,NUM,1
2511,troya,PROPN,1
2512,situaría,NOUN,1
2513,legendaria,NOUN,1
2514,heródoto,PROPN,1
2515,tartésico,ADJ,1
2516,argantonio,PROPN,1
2517,situarir,VERB,1
2518,establecimiento,NOUN,1
2519,ebusus,PROPN,1
2520,ibiza,PROPN,1
2521,sexi,PROPN,1
2522,almuñécar,PROPN,1
2523,malaka,PROPN,1
2524,estaño,NOUN,1
2525,emporion,PROPN,1
2526,ampurias,PROPN,1
2527,fenicia,ADJ,1
2528,cartago,PROPN,1
2529,estimular,VERB,1
2530,qart,PROPN,1
2531,hadasht,PROPN,1
2532,teatro,PROPN,1
2533,utilizar él,VERB,1
2534,escénico,ADJ,1
2535,paulatina,NOUN,1
2536,conquista,ADJ,1
2537,completado,ADJ,1
2538,doscientos,NUM,1
2539,incorporación,NOUN,1
2540,compatible,ADJ,1
2541,dificultoso,ADJ,1
2542,pobre,ADJ,1
2543,lusitano,ADJ,1
2544,celtíbera,ADJ,1
2545,planteamiento,NOUN,1
2546,guerrilla,NOUN,1
2547,viriato,PROPN,1
2548,numancia,PROPN,1
2549,vencido,ADJ,1
2550,enriquecimiento,NOUN,1
2551,comerciante,NOUN,1
2552,primo,ADJ,1
2553,mercenario,NOUN,1
2554,sertorio,PROPN,1
2555,pompeyo,PROPN,1
2556,julio,PROPN,1
2557,pacificación,NOUN,1
2558,pax,PROPN,1
2559,romana,PROPN,1
2560,propósito,NOUN,1
2561,pretender,VERB,1
2562,dejar él,VERB,1
2563,alcanzarar,VERB,1
2564,dignidad,NOUN,1
2565,trajano,PROPN,1
2566,teodosio,PROPN,1
2567,hispano,NOUN,1
2568,intelectual,NOUN,1
2569,filósofo,NOUN,1
2570,lucio,PROPN,1
2571,anneo,PROPN,1
2572,séneca,PROPN,1
2573,lucano,PROPN,1
2574,quintiliano,PROPN,1
2575,marcial,PROPN,1
2576,geógrafo,PROPN,1
2577,pomponio,PROPN,1
2578,mela,PROPN,1
2579,agrónomo,NOUN,1
2580,columela,PROPN,1
2581,escribir,VERB,1
2582,invadido,ADJ,1
2583,atribuyéndolo,VERB,1
2584,recalcitrante,ADJ,1
2585,asimilación,NOUN,1
2586,costoso,ADJ,1
2587,bética,PROPN,1
2588,incompleta,NOUN,1
2589,superficial,ADJ,1
2590,situación,PROPN,1
2591,votivo,ADJ,1
2592,guarrazar,PROPN,1
2593,alano,NOUN,1
2594,vándalo,ADJ,1
2595,justificación,NOUN,1
2596,restaurar,VERB,1
2597,práctica,NOUN,1
2598,tal,DET,1
2599,primero,ADV,1
2600,toulouse,PROPN,1
2601,toletum,PROPN,1
2602,franco,NOUN,1
2603,vouillé,PROPN,1
2604,entretanto,ADV,1
2605,braga,PROPN,1
2606,cuadrante,ADJ,1
2607,materializar,VERB,1
2608,cantábrico,ADJ,1
2609,claro,ADJ,1
2610,bizantino,NOUN,1
2611,carthago,PROPN,1
2612,spartaria,PROPN,1
2613,estatua,PROPN,1
2614,alcoverro,PROPN,1
2615,escalinata,NOUN,1
2616,biblioteca,PROPN,1
2617,congratular,VERB,1
2618,rodear,VERB,1
2619,antecesor,NOUN,1
2620,electivo,ADJ,1
2621,visigótico,ADJ,1
2622,recaredo,PROPN,1
2623,proscribeir,VERB,1
2624,arrianismo,NOUN,1
2625,diferenciar,VERB,1
2626,fusión,NOUN,1
2627,concilios,PROPN,1
2628,reunido,ADJ,1
2629,asamblea,NOUN,1
2630,obispo,NOUN,1
2631,diócesis,NOUN,1
2632,someter,VERB,1
2633,consideración,NOUN,1
2634,asuntos,PROPN,1
2635,religiosa,NOUN,1
2636,liber,PROPN,1
2637,iudiciorum,PROPN,1
2638,promulgado,ADJ,1
2639,visigodo,NOUN,1
2640,noroccidental,ADJ,1
2641,enemigo,ADJ,1
2642,rodrigo,PROPN,1
2643,recordar,VERB,1
2644,bereber,PROPN,1
2645,tarik,PROPN,1
2646,liderar,VERB,1
2647,guadalete,PROPN,1
2648,superioridad,NOUN,1
2649,limitado,ADJ,1
2650,emirato,NOUN,1
2651,árabe,ADJ,1
2652,veloz,ADJ,1
2653,capitular,VERB,1
2654,martel,PROPN,1
2655,poitiers,PROPN,1
2656,noroeste,ADJ,1
2657,astur,NOUN,1
2658,escasamente,ADV,1
2659,godo,PROPN,1
2660,banu,ADJ,1
2661,qasi,PROPN,1
2662,aun,ADV,1
2663,cristianos,NOUN,1
2664,tudmir,PROPN,1
2665,victoria,PROPN,1
2666,fracasar,VERB,1
2667,castigo,NOUN,1
2668,covadonga,PROPN,1
2669,determinación,NOUN,1
2670,asunto,NOUN,1
2671,legitimismo,NOUN,1
2672,acompañar,VERB,1
2673,goticismo,PROPN,1
2674,asentar,VERB,1
2675,entend,AUX,1
2676,legítimo,ADJ,1
2677,continuador,NOUN,1
2678,claramente,ADV,1
2679,incorporado,ADJ,1
2680,campaña,NOUN,1
2681,carlomagno,PROPN,1
2682,intención,NOUN,1
2683,demostrada,PROPN,1
2684,imposible,ADJ,1
2685,subordinación,NOUN,1
2686,vasallático,ADJ,1
2687,emperador,PROPN,1
2688,occidentalis,PROPN,1
2689,feudalización,NOUN,1
2690,descomposición,NOUN,1
2691,carolingia,NOUN,1
2692,hereditario,ADJ,1
2693,emancipación,NOUN,1
2694,contrato,NOUN,1
2695,interior,PROPN,1
2696,hispanomusulmán,ADJ,1
2697,superviviente,ADJ,1
2698,exterminio,NOUN,1
2699,califal,ADJ,1
2700,destronado,ADJ,1
2701,abbasí,NOUN,1
2702,acoger,VERB,1
2703,emir,VERB,1
2704,políticamente,ADV,1
2705,abasí,PROPN,1
2706,trasladar,VERB,1
2707,bagdad,PROPN,1
2708,obediencia,NOUN,1
2709,disidencia,NOUN,1
2710,protagonizado,ADJ,1
2711,etno,ADJ,1
2712,bereber,NOUN,1
2713,mozárabes,PROPN,1
2714,foso,NOUN,1
2715,elipando,PROPN,1
2716,mártir,NOUN,1
2717,eulogio,PROPN,1
2718,cristianismo,NOUN,1
2719,omar,PROPN,1
2720,hafsún,PROPN,1
2721,bobastro,PROPN,1
2722,dependío,ADJ,1
2723,debilidad,NOUN,1
2724,cordobés,PROPN,1
2725,gormaz,PROPN,1
2726,califa,ADV,1
2727,difuso,ADJ,1
2728,pujanza,NOUN,1
2729,art,NOUN,1
2730,atrasado,ADJ,1
2731,cristiana,PROPN,1
2732,sumido,ADJ,1
2733,oscura,PROPN,1
2734,renacimiento,NOUN,1
2735,carolingio,NOUN,1
2736,ciudades,PROPN,1
2737,quizá,ADV,1
2738,duda,NOUN,1
2739,medina,PROPN,1
2740,azahara,PROPN,1
2741,traslado,NOUN,1
2742,moneda,PROPN,1
2743,almanzor,PROPN,1
2744,calatañazor,PROPN,1
2745,mosaico,ADJ,1
2746,casto,PROPN,1
2747,magno,PROPN,1
2748,muerto,ADJ,1
2749,reunificar,VERB,1
2750,repoblar,VERB,1
2751,presura,PROPN,1
2752,roturase,NOUN,1
2753,atraer,VERB,1
2754,peligroso,ADJ,1
2755,señorío,NOUN,1
2756,monasterio,NOUN,1
2757,implantar,VERB,1
2758,recaer,VERB,1
2759,ocurrir,VERB,1
2760,marcadamente,ADV,1
2761,fernán,PROPN,1
2762,aprisio,NOUN,1
2763,vieja,PROPN,1
2764,llobregat,PROPN,1
2765,conquistado,ADJ,1
2766,plena,PROPN,1
2767,acercar,VERB,1
2768,xi,PROPN,1
2769,protectorado,NOUN,1
2770,recurrir,VERB,1
2771,mercenaria,ADJ,1
2772,someter él,VERB,1
2773,paria,NOUN,1
2774,hermana,NOUN,1
2775,navarro,ADJ,1
2776,cuñado,NOUN,1
2777,tamarón,PROPN,1
2778,reparto,NOUN,1
2779,multiplicar,VERB,1
2780,regio,ADJ,1
2781,reunificación,NOUN,1
2782,revertida,ADJ,1
2783,carta,NOUN,1
2784,puebla,ADJ,1
2785,concejo,NOUN,1
2786,jurisdicción,NOUN,1
2787,villa,PROPN,1
2788,señorío,ADJ,1
2789,colectivo,ADJ,1
2790,repoblado,ADJ,1
2791,emigrado,ADJ,1
2792,rey,VERB,1
2793,accidentado,ADJ,1
2794,anular él,VERB,1
2795,separar,VERB,1
2796,marginado,ADJ,1
2797,petronila,PROPN,1
2798,catedral,PROPN,1
2799,gótica,NOUN,1
2800,consulado,PROPN,1
2801,hermandad,PROPN,1
2802,marismas,PROPN,1
2803,conformación,NOUN,1
2804,particularidad,NOUN,1
2805,perpetuado,ADJ,1
2806,intitulación,NOUN,1
2807,regia,NOUN,1
2808,nájera,PROPN,1
2809,imperator,PROPN,1
2810,totius,VERB,1
2811,despoblado,ADJ,1
2812,confiar,VERB,1
2813,montesa,PROPN,1
2814,fundado,ADJ,1
2815,confrontar,VERB,1
2816,almorávid,NOUN,1
2817,zalaca,PROPN,1
2818,uclés,PROPN,1
2819,almohad,NOUN,1
2820,alarcos,PROPN,1
2821,concepción,NOUN,1
2822,rigorista,ADJ,1
2823,gobernante,NOUN,1
2824,acusar,VERB,1
2825,corrupto,NOUN,1
2826,contemporizador,NOUN,1
2827,navas,PROPN,1
2828,nazarí,PROPN,1
2829,esplendor,NOUN,1
2830,aljafería,PROPN,1
2831,averroes,PROPN,1
2832,hazm,PROPN,1
2833,xiii,NOUN,1
2834,totalidad,NOUN,1
2835,frustrar él,VERB,1
2836,cruzada,NOUN,1
2837,albigense,ADJ,1
2838,jaime,PROPN,1
2839,conquistador,PROPN,1
2840,enlace,NOUN,1
2841,violante,PROPN,1
2842,mudéjar,NOUN,1
2843,repartimiento,NOUN,1
2844,lote,NOUN,1
2845,finca,NOUN,1
2846,toma,NOUN,1
2847,convivencia,NOUN,1
2848,intercambio,NOUN,1
2849,altísimo,ADJ,1
2850,traductor,NOUN,1
2851,tabla,NOUN,1
2852,alfonsí,ADJ,1
2853,raimundo,PROPN,1
2854,lulio,PROPN,1
2855,studium,NOUN,1
2856,arabicum,ADJ,1
2857,hebraicum,PROPN,1
2858,studia,PROPN,1
2859,generalia,PROPN,1
2860,palencia,PROPN,1
2861,alcalá,PROPN,1
2862,lérida,PROPN,1
2863,perpiñán,PROPN,1
2864,crisis,PROPN,1
2865,xiv,NOUN,1
2866,cartográfica,ADJ,1
2867,víspera,NOUN,1
2868,siciliana,ADJ,1
2869,cerdeña,PROPN,1
2870,sicilia,PROPN,1
2871,brevemente,ADV,1
2872,ducado,ADJ,1
2873,atenas,PROPN,1
2874,neopatria,PROPN,1
2875,optar,VERB,1
2876,guanch,NOUN,1
2877,ocupación,NOUN,1
2878,cabo,NOUN,1
2879,normando,ADJ,1
2880,jean,PROPN,1
2881,béthencourt,PROPN,1
2882,rendir,VERB,1
2883,deslindamiento,NOUN,1
2884,acordar,VERB,1
2885,alcaçovas,PROPN,1
2886,reservar,VERB,1
2887,portugués,NOUN,1
2888,circunnavegación,NOUN,1
2889,mortandad,NOUN,1
2890,provocado,ADJ,1
2891,peste,PROPN,1
2892,precedido,ADJ,1
2893,mala,ADJ,1
2894,mal,NOUN,1
2895,any,VERB,1
2896,ideológico,ADJ,1
2897,cruel,PROPN,1
2898,hermanastro,NOUN,1
2899,humano,PROPN,1
2900,compromiso,PROPN,1
2901,caspe,PROPN,1
2902,antequera,PROPN,1
2903,castellana,NOUN,1
2904,magnánimo,PROPN,1
2905,sellar,VERB,1
2906,viana,PROPN,1
2907,aprovechada,ADJ,1
2908,generalidad,PROPN,1
2909,comisión,NOUN,1
2910,ciento,PROPN,1
2911,regimiento,NOUN,1
2912,particularismo,NOUN,1
2913,pactismo,NOUN,1
2914,foralismo,NOUN,1
2915,prevalecer,VERB,1
2916,costumbre,NOUN,1
2917,usatges,PROPN,1
2918,observancia,NOUN,1
2919,voluntad,NOUN,1
2920,simultáneamente,PROPN,1
2921,biga,PROPN,1
2922,busca,PROPN,1
2923,payés,NOUN,1
2924,remença,NOUN,1
2925,campesino,NOUN,1
2926,personal,ADJ,1
2927,catalana,PROPN,1
2928,debilitamiento,NOUN,1
2929,beneficiar,VERB,1
2930,centralizar,VERB,1
2931,definir él,VERB,1
2932,agropecuaria,NOUN,1
2933,privilegio,NOUN,1
2934,ricoshombr,NOUN,1
2935,pujante,ADJ,1
2936,equilibrio,NOUN,1
2937,disminuir,VERB,1
2938,católico,PROPN,1
2939,católica,PROPN,1
2940,campesino,ADJ,1
2941,sentencia,PROPN,1
2942,arbitral,PROPN,1
2943,guadalupe,PROPN,1
2944,antisemitismo,NOUN,1
2945,estimulado,ADJ,1
2946,predicador,NOUN,1
2947,ferrer,PROPN,1
2948,arcediano,PROPN,1
2949,écija,PROPN,1
2950,explotar,VERB,1
2951,antijudir,VERB,1
2952,originar,VERB,1
2953,converso,NOUN,1
2954,discriminación,NOUN,1
2955,viejo,ADJ,1
2956,persecución,NOUN,1
2957,violento,ADJ,1
2958,anticonverso,ADJ,1
2959,sarmiento,PROPN,1
2960,inquisición,PROPN,1
2961,comunero,ADJ,1
2962,morado,NOUN,1
2963,bar,VERB,1
2964,comunero,NOUN,1
2965,leal,ADJ,1
2966,unificación,NOUN,1
2967,proseguir,VERB,1
2968,casar,VERB,1
2969,azaroso,ADJ,1
2970,concentración,NOUN,1
2971,dimensión,NOUN,1
2972,descubiertar,VERB,1
2973,navegante,NOUN,1
2974,cristóbal,PROPN,1
2975,colón,PROPN,1
2976,annus,NOUN,1
2977,mirabili,NOUN,1
2978,decretar,VERB,1
2979,retrato,PROPN,1
2980,atribuido,ADJ,1
2981,coello,PROPN,1
2982,sofonisba,PROPN,1
2983,anguissola,PROPN,1
2984,afianzar,VERB,1
2985,evidenciar,VERB,1
2986,centralidad,NOUN,1
2987,protestante,ADJ,1
2988,planificar,VERB,1
2989,archiducado,PROPN,1
2990,ultramarino,PROPN,1
2991,hegemonía,NOUN,1
2992,incrementado,ADJ,1
2993,mantenido,ADJ,1
2994,protestante,ADP,1
2995,turco,ADJ,1
2996,frenado,ADJ,1
2997,lepanto,PROPN,1
2998,holandés,NOUN,1
2999,invencible,PROPN,1
3000,sofocar,VERB,1
3001,dureza,NOUN,1
3002,alpujarras,PROPN,1
3003,morisco,NOUN,1
3004,radical,ADJ,1
3005,louis,PROPN,1
3006,michel,PROPN,1
3007,van,PROPN,1
3008,loo,PROPN,1
3009,xvi,NOUN,1
3010,plata,NOUN,1
3011,monopolizar,VERB,1
3012,hundimiento,NOUN,1
3013,manufacturado,ADJ,1
3014,xvii,NOUN,1
3015,simultáneamente,ADV,1
3016,brillante,ADJ,1
3017,disolver él,VERB,1
3018,catalán,NOUN,1
3019,masaniello,PROPN,1
3020,redefineír,VERB,1
3021,tratados,PROPN,1
3022,rastadt,PROPN,1
3023,pactos,PROPN,1
3024,oneroso,ADJ,1
3025,retener,VERB,1
3026,menorca,PROPN,1
3027,centralismo,NOUN,1
3028,decretos,PROPN,1
3029,planta,PROPN,1
3030,reactivación,NOUN,1
3031,mercantilista,ADJ,1
3032,paradigma,NOUN,1
3033,motín,NOUN,1
3034,esquilache,PROPN,1
3035,comparar,VERB,1
3036,sociopolítico,ADJ,1
3037,cerrar,VERB,1
3038,freno,NOUN,1
3039,programa,NOUN,1
3040,reformista,ADJ,1
3041,jesuita,NOUN,1
3042,reequilibrio,NOUN,1
3043,golilla,NOUN,1
3044,manteísta,ADJ,1
3045,napoleónico,ADJ,1
3046,absolutistar,VERB,1
3047,sexenio,PROPN,1
3048,borbónicar,VERB,1
3049,levantamiento,NOUN,1
3050,invasor,ADJ,1
3051,desencadenar,VERB,1
3052,viniegra,PROPN,1
3053,monumento,PROPN,1
3054,trafalgar,PROPN,1
3055,escuadra,NOUN,1
3056,supremacía,NOUN,1
3057,bonaparte,PROPN,1
3058,galo,ADJ,1
3059,complejo,ADJ,1
3060,planteado,ADJ,1
3061,francesa,PROPN,1
3062,aprovechar,VERB,1
3063,ordenar,VERB,1
3064,envío,NOUN,1
3065,pretexto,NOUN,1
3066,complicidad,NOUN,1
3067,godoy,PROPN,1
3068,prometer,VERB,1
3069,pensar,VERB,1
3070,luso,VERB,1
3071,durar,VERB,1
3072,popularmente,ADV,1
